current_npc_index	current_npc_name	old_map	old_xy	original_identity	original_map	original_xy	hero_kill_map	hero_kill_xy	match_method	map_relation	confidence	walkable	overlap_with	apply_status	auto_placement_rule	auto_placement_basis	auto_placement_candidates	target_reason	topology_anchors	identity_source	warnings	non_position_fields_untouched	historical_audit
310	经验化废	1	"{""x"": 406, ""y"": 136}"		1	"{""x"": 406, ""y"": 136}"	1	"{""x"": 424, ""y"": 102}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 424, ""y"": 102, ""score"": 0.35, ""anchor"": {""x"": 423, ""y"": 102}, ""separation"": 1}, {""x"": 425, ""y"": 102, ""score"": 0.7, ""anchor"": {""x"": 423, ""y"": 102}, ""separation"": 2}, {""x"": 426, ""y"": 102, ""score"": 1.05, ""anchor"": {""x"": 423, ""y"": 102}, ""separation"": 3}]"	walkable topology candidate; manual review required	"[{""x"": 171, ""y"": 192}, {""x"": 423, ""y"": 102}, {""x"": 168, ""y"": 182}, {""x"": 182, ""y"": 159}, {""x"": 173, ""y"": 130}, {""x"": 177, ""y"": 297}, {""x"": 178, ""y"": 150}, {""x"": 394, ""y"": 124}, {""x"": 379, ""y"": 125}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""310"", ""name"": ""经验化废"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""1(406,136)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
311	升级加点	02	"{""x"": 245, ""y"": 242}"		02	"{""x"": 247, ""y"": 242}"	02	"{""x"": 245, ""y"": 242}"	pending	exact	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 245, ""y"": 242, ""score"": 0, ""anchor"": {""x"": 245, ""y"": 242}, ""separation"": 0}]"	audit target coordinate reused only for exact/renamed map relation	"[{""x"": 265, ""y"": 207}, {""x"": 247, ""y"": 199}, {""x"": 50, ""y"": 150}, {""x"": 50, ""y"": 250}, {""x"": 150, ""y"": 150}, {""x"": 150, ""y"": 250}, {""x"": 150, ""y"": 350}, {""x"": 150, ""y"": 550}, {""x"": 250, ""y"": 50}, {""x"": 250, ""y"": 150}, {""x"": 250, ""y"": 250}, {""x"": 250, ""y"": 350}, {""x"": 250, ""y"": 450}, {""x"": 250, ""y"": 550}, {""x"": 350, ""y"": 50}, {""x"": 350, ""y"": 150}, {""x"": 350, ""y"": 450}, {""x"": 350, ""y"": 550}, {""x"": 450, ""y"": 50}, {""x"": 450, ""y"": 150}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""311"", ""name"": ""升级加点"", ""method"": ""E-避让"", ""old"": ""02(247,242)"", ""new"": ""02(245,242)"", ""note"": ""原与 [185] 09Bonus_Euhang 同格"", ""source"": ""同格避让"", ""remark"": ""与NPC185重叠,移至邻格""}"
312	结婚司仪	0	"{""x"": 388, ""y"": 288}"		0	"{""x"": 388, ""y"": 288}"	0	"{""x"": 159, ""y"": 233}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 159, ""y"": 233, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 160, ""y"": 232, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 160, ""y"": 234, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 176, ""y"": 218}, {""x"": 160, ""y"": 233}, {""x"": 175, ""y"": 212}, {""x"": 174, ""y"": 202}, {""x"": 173, ""y"": 156}, {""x"": 173, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""312"", ""name"": ""结婚司仪"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(388,288)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
313	买马商人	0	"{""x"": 463, ""y"": 362}"		0	"{""x"": 463, ""y"": 362}"	0	"{""x"": 160, ""y"": 232}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 160, ""y"": 232, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 160, ""y"": 234, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 161, ""y"": 233, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 176, ""y"": 218}, {""x"": 160, ""y"": 233}, {""x"": 175, ""y"": 212}, {""x"": 174, ""y"": 202}, {""x"": 173, ""y"": 156}, {""x"": 173, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""313"", ""name"": ""买马商人"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(463,362)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
314	美发专家	0	"{""x"": 461, ""y"": 360}"		0	"{""x"": 461, ""y"": 360}"	0	"{""x"": 160, ""y"": 234}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 160, ""y"": 234, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 161, ""y"": 233, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 172, ""y"": 156, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 176, ""y"": 218}, {""x"": 160, ""y"": 233}, {""x"": 175, ""y"": 212}, {""x"": 174, ""y"": 202}, {""x"": 173, ""y"": 156}, {""x"": 173, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""314"", ""name"": ""美发专家"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(461,360)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
315	比奇官吏	0	"{""x"": 469, ""y"": 368}"		0	"{""x"": 469, ""y"": 368}"	0	"{""x"": 161, ""y"": 233}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 161, ""y"": 233, ""score"": 0.35, ""anchor"": {""x"": 160, ""y"": 233}, ""separation"": 1}, {""x"": 172, ""y"": 156, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}, {""x"": 173, ""y"": 155, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 176, ""y"": 218}, {""x"": 160, ""y"": 233}, {""x"": 175, ""y"": 212}, {""x"": 174, ""y"": 202}, {""x"": 173, ""y"": 156}, {""x"": 173, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""315"", ""name"": ""比奇官吏"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(469,368)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
316	行会旗帜	0	"{""x"": 471, ""y"": 370}"		0	"{""x"": 471, ""y"": 370}"	0	"{""x"": 172, ""y"": 156}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 172, ""y"": 156, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}, {""x"": 173, ""y"": 155, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}, {""x"": 173, ""y"": 157, ""score"": 0.35, ""anchor"": {""x"": 173, ""y"": 156}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 176, ""y"": 218}, {""x"": 160, ""y"": 233}, {""x"": 175, ""y"": 212}, {""x"": 174, ""y"": 202}, {""x"": 173, ""y"": 156}, {""x"": 173, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""316"", ""name"": ""行会旗帜"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(471,370)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
317	比赛评判	01_003	"{""x"": 4, ""y"": 10}"		01_003	"{""x"": 5, ""y"": 8}"	01_003	"{""x"": 4, ""y"": 10}"	pending	exact	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 4, ""y"": 10, ""score"": 0, ""anchor"": {""x"": 4, ""y"": 10}, ""separation"": 0}]"	audit target coordinate reused only for exact/renamed map relation	"[{""x"": 5, ""y"": 8}, {""x"": 4, ""y"": 10}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""317"", ""name"": ""比赛评判"", ""method"": ""E-避让"", ""old"": ""01_003(5,8)"", ""new"": ""01_003(4,10)"", ""note"": ""原与 [161] 15Magic_KugKyung 同格"", ""source"": ""同格避让"", ""remark"": ""与NPC161重叠,移至邻格""}"
318	比赛评判	02_0011	"{""x"": 5, ""y"": 8}"		02_0011	"{""x"": 5, ""y"": 8}"	02_0011	"{""x"": 5, ""y"": 9}"	hero-kill-extra	renamed	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 5, ""y"": 9, ""score"": 0.35, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 1}, {""x"": 6, ""y"": 8, ""score"": 0.35, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 1}, {""x"": 4, ""y"": 9, ""score"": 0.7, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 2}]"	walkable topology candidate; manual review required	"[{""x"": 5, ""y"": 8}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""318"", ""name"": ""比赛评判"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""02_0011(5,8)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
319	比赛评判	1_012	"{""x"": 5, ""y"": 8}"		1_012	"{""x"": 5, ""y"": 8}"	1_012	"{""x"": 5, ""y"": 9}"	hero-kill-extra	exact	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 5, ""y"": 9, ""score"": 0.35, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 1}, {""x"": 6, ""y"": 8, ""score"": 0.35, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 1}, {""x"": 4, ""y"": 9, ""score"": 0.7, ""anchor"": {""x"": 5, ""y"": 8}, ""separation"": 2}]"	walkable topology candidate; manual review required	"[{""x"": 5, ""y"": 8}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""319"", ""name"": ""比赛评判"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""1_012(5,8)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
320	My00DefaultNpc	z010	"{""x"": 15, ""y"": 11}"		z010	"{""x"": 15, ""y"": 11}"	z010	"{""x"": 14, ""y"": 11}"	hero-kill-extra	renamed	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 14, ""y"": 11, ""score"": 0.35, ""anchor"": {""x"": 15, ""y"": 11}, ""separation"": 1}, {""x"": 13, ""y"": 11, ""score"": 0.7, ""anchor"": {""x"": 15, ""y"": 11}, ""separation"": 2}, {""x"": 14, ""y"": 10, ""score"": 0.7, ""anchor"": {""x"": 15, ""y"": 11}, ""separation"": 2}]"	walkable topology candidate; manual review required	"[{""x"": 15, ""y"": 11}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""320"", ""name"": ""My00DefaultNpc"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""z010(15,11)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
321	道观传送	1	"{""x"": 407, ""y"": 131}"		1	"{""x"": 407, ""y"": 131}"	1	"{""x"": 327, ""y"": 152}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 327, ""y"": 152, ""score"": -7.8, ""anchor"": {""x"": 327, ""y"": 152}, ""separation"": 59}, {""x"": 393, ""y"": 170, ""score"": -7.8, ""anchor"": {""x"": 393, ""y"": 170}, ""separation"": 32}, {""x"": 394, ""y"": 169, ""score"": -7.8, ""anchor"": {""x"": 394, ""y"": 169}, ""separation"": 32}]"	walkable topology candidate; manual review required	"[{""x"": 30, ""y"": 36}, {""x"": 208, ""y"": 35}, {""x"": 312, ""y"": 30}, {""x"": 327, ""y"": 152}, {""x"": 332, ""y"": 242}, {""x"": 271, ""y"": 325}, {""x"": 121, ""y"": 318}, {""x"": 28, ""y"": 223}, {""x"": 416, ""y"": 179}, {""x"": 143, ""y"": 206}, {""x"": 429, ""y"": 96}, {""x"": 428, ""y"": 97}, {""x"": 394, ""y"": 169}, {""x"": 393, ""y"": 170}, {""x"": 388, ""y"": 113}, {""x"": 389, ""y"": 114}, {""x"": 415, ""y"": 133}, {""x"": 414, ""y"": 134}, {""x"": 429, ""y"": 120}, {""x"": 428, ""y"": 121}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""321"", ""name"": ""道观传送"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""1(407,131)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
322	传送银杏	02	"{""x"": 247, ""y"": 144}"		02	"{""x"": 249, ""y"": 144}"	02	"{""x"": 247, ""y"": 144}"	pending	exact	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 247, ""y"": 144, ""score"": 0, ""anchor"": {""x"": 247, ""y"": 144}, ""separation"": 0}]"	audit target coordinate reused only for exact/renamed map relation	"[{""x"": 30, ""y"": 452}, {""x"": 29, ""y"": 453}, {""x"": 28, ""y"": 454}, {""x"": 27, ""y"": 455}, {""x"": 29, ""y"": 452}, {""x"": 28, ""y"": 453}, {""x"": 27, ""y"": 454}, {""x"": 26, ""y"": 455}, {""x"": 483, ""y"": 322}, {""x"": 481, ""y"": 324}, {""x"": 481, ""y"": 324}, {""x"": 281, ""y"": 73}, {""x"": 280, ""y"": 74}, {""x"": 346, ""y"": 120}, {""x"": 345, ""y"": 121}, {""x"": 129, ""y"": 157}, {""x"": 128, ""y"": 158}, {""x"": 247, ""y"": 144}, {""x"": 26, ""y"": 455}, {""x"": 28, ""y"": 455}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	[]	True	"{""idx"": ""322"", ""name"": ""传送银杏"", ""method"": ""E-避让"", ""old"": ""02(249,144)"", ""new"": ""02(247,144)"", ""note"": ""原与 [176] 13Move_Eunhang 同格"", ""source"": ""同格避让"", ""remark"": ""与NPC176重叠,移至邻格""}"
323	传送比奇	0	"{""x"": 466, ""y"": 372}"		0	"{""x"": 466, ""y"": 372}"	0	"{""x"": 98, ""y"": 324}"	hero-kill-extra	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 98, ""y"": 324, ""score"": -7.8, ""anchor"": {""x"": 98, ""y"": 324}, ""separation"": 152}, {""x"": 102, ""y"": 320, ""score"": -7.8, ""anchor"": {""x"": 102, ""y"": 320}, ""separation"": 144}, {""x"": 327, ""y"": 124, ""score"": -7.8, ""anchor"": {""x"": 327, ""y"": 124}, ""separation"": 110}]"	walkable topology candidate; manual review required	"[{""x"": 19, ""y"": 37}, {""x"": 23, ""y"": 42}, {""x"": 161, ""y"": 34}, {""x"": 159, ""y"": 38}, {""x"": 316, ""y"": 26}, {""x"": 313, ""y"": 28}, {""x"": 329, ""y"": 120}, {""x"": 327, ""y"": 124}, {""x"": 319, ""y"": 269}, {""x"": 318, ""y"": 273}, {""x"": 307, ""y"": 332}, {""x"": 305, ""y"": 327}, {""x"": 98, ""y"": 324}, {""x"": 102, ""y"": 320}, {""x"": 28, ""y"": 194}, {""x"": 31, ""y"": 197}, {""x"": 144, ""y"": 256}, {""x"": 186, ""y"": 198}, {""x"": 184, ""y"": 204}, {""x"": 498, ""y"": 463}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""323"", ""name"": ""传送比奇"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""0(466,372)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
328	传送土城	5	"{""x"": 227, ""y"": 128}"		5	"{""x"": 227, ""y"": 128}"	5	"{""x"": 315, ""y"": 199}"	hero-kill-extra	replacement	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 315, ""y"": 199, ""score"": -7.8, ""anchor"": {""x"": 315, ""y"": 199}, ""separation"": 118}, {""x"": 20, ""y"": 90, ""score"": -7.8, ""anchor"": {""x"": 20, ""y"": 90}, ""separation"": 110}, {""x"": 149, ""y"": 31, ""score"": -7.8, ""anchor"": {""x"": 149, ""y"": 31}, ""separation"": 78}]"	walkable topology candidate; manual review required	"[{""x"": 61, ""y"": 190}, {""x"": 112, ""y"": 177}, {""x"": 56, ""y"": 193}, {""x"": 204, ""y"": 289}, {""x"": 227, ""y"": 127}, {""x"": 20, ""y"": 90}, {""x"": 74, ""y"": 34}, {""x"": 149, ""y"": 31}, {""x"": 315, ""y"": 199}, {""x"": 24, ""y"": 305}, {""x"": 239, ""y"": 164}, {""x"": 238, ""y"": 165}, {""x"": 243, ""y"": 167}, {""x"": 242, ""y"": 168}, {""x"": 236, ""y"": 161}, {""x"": 235, ""y"": 161}, {""x"": 240, ""y"": 194}, {""x"": 239, ""y"": 195}, {""x"": 206, ""y"": 169}, {""x"": 207, ""y"": 170}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""328"", ""name"": ""传送土城"", ""method"": ""B-英雄杀(已在位)"", ""old"": ""5(227,128)"", ""new"": ""-"", ""note"": ""yxs一致"", ""source"": ""-"", ""remark"": """"}"
329	传送流放	81	"{""x"": 127, ""y"": 265}"		81	"{""x"": 129, ""y"": 265}"	81	"{""x"": 155, ""y"": 137}"	pending	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 155, ""y"": 137, ""score"": -1.95, ""anchor"": {""x"": 155, ""y"": 137}, ""separation"": 3}, {""x"": 154, ""y"": 137, ""score"": -1.6, ""anchor"": {""x"": 155, ""y"": 137}, ""separation"": 4}, {""x"": 155, ""y"": 138, ""score"": -1.6, ""anchor"": {""x"": 155, ""y"": 137}, ""separation"": 4}]"	walkable topology candidate; manual review required	"[{""x"": 156, ""y"": 135}, {""x"": 155, ""y"": 136}, {""x"": 127, ""y"": 265}, {""x"": 155, ""y"": 135}, {""x"": 156, ""y"": 135}, {""x"": 155, ""y"": 137}, {""x"": 155, ""y"": 137}, {""x"": 155, ""y"": 137}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""329"", ""name"": ""传送流放"", ""method"": ""E-避让"", ""old"": ""81(129,265)"", ""new"": ""81(127,265)"", ""note"": ""原与 [236] 13Move_RedZone 同格"", ""source"": ""同格避让"", ""remark"": ""与NPC236重叠,移至邻格""}"
330	潘业传送3	D11031	"{""x"": 199, ""y"": 255}"		D11031	"{""x"": 199, ""y"": 257}"	D11031	"{""x"": 196, ""y"": 257}"	pending	variant	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 196, ""y"": 257, ""score"": 0.35, ""anchor"": {""x"": 197, ""y"": 257}, ""separation"": 1}, {""x"": 197, ""y"": 256, ""score"": 0.35, ""anchor"": {""x"": 197, ""y"": 257}, ""separation"": 1}, {""x"": 197, ""y"": 258, ""score"": 0.35, ""anchor"": {""x"": 197, ""y"": 257}, ""separation"": 1}]"	walkable topology candidate; manual review required	"[{""x"": 197, ""y"": 257}, {""x"": 207, ""y"": 333}, {""x"": 206, ""y"": 332}, {""x"": 199, ""y"": 255}, {""x"": 207, ""y"": 333}, {""x"": 206, ""y"": 332}]"	pending: Merchant.txt/parsed Merchant snapshot unavailable	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""330"", ""name"": ""潘业传送3"", ""method"": ""E-避让"", ""old"": ""D11031(199,257)"", ""new"": ""D11031(199,255)"", ""note"": ""原与 [254] 13Move_HalfTemple 同格"", ""source"": ""同格避让"", ""remark"": ""与NPC254重叠,移至邻格""}"
